word,base_df,base_slope,disc_df,val_df,disc_ratio,val_ratio,in_dict,is_seed,is_control,disc_rank
dimensional,0.38633033620643653,0.0022146357129809308,0.3927559007259147,0.4184618874079301,1.0021025795790413,1.062971848501277,True,False,False,8637
munari,0.007045472389625862,-0.030684195344490225,0.0057833633472950344,0.005032424512833843,1.0020495784260062,0.9271242782894806,False,False,False,8638
connected,0.1776638689590173,0.01763249465130008,0.19964663081805611,0.19318382261925565,1.0020464453821976,0.93601160081833,True,False,False,8639
oscillations,0.13605588519557008,0.015447844163102208,0.150734389892183,0.1848470498181972,1.0020446591317749,1.1914324564421974,False,False,False,8640
union,0.038054722204452565,0.042135965990246285,0.0501463370408619,0.06212003846480456,1.0020385859888032,1.1409802081982479,True,False,False,8641
existing,0.19810325802315087,0.033412643418723895,0.24665484102885482,0.31012552086585077,1.0020214127645526,1.1784278888097683,False,False,False,8642
biermann,0.005188888059899159,-0.008490394339642746,0.004920189899979379,0.005686693100839751,1.002017294954822,1.177952575751127,False,False,False,8643
quantify,0.16649560264728325,0.029488305449381427,0.20207604737194992,0.33692365983690387,1.002003218492452,1.5749710342440804,True,False,False,8644
gaseous,0.06654149376788102,-0.003847866635497443,0.06502596083510159,0.07738767887803227,1.0019739469147375,1.2016657595584004,True,False,False,8645
pressureless,0.013423173366515695,-0.0020899875304596967,0.013267614025279196,0.017972520361591443,1.001930240428538,1.36291565614481,True,False,False,8646
softened,0.005697570750050468,0.0032837826079230286,0.00583156418488474,0.010207486808751783,1.0019025845442402,1.7422360944630613,False,False,False,8647
than,0.9284422244126487,0.0002812656942281848,0.9318851081237152,0.968665206612777,1.00187490676573,1.0408317317226958,True,False,False,8648
dubbed,0.03356814977745981,0.031850569039962785,0.04136665100720839,0.030460665871497754,1.0018703790951529,0.69220624683924,False,False,False,8649
clusters,0.20674969051527067,-0.000467441383432885,0.20650725546124485,0.25472948370756493,1.0018668195241642,1.2369721124021766,False,False,False,8650
subramanian,0.005866700136919623,-0.005665575415467157,0.0056651264952329835,0.004815829709931217,1.0018648819037286,0.8613739232539939,False,False,False,8651
leeds,0.002413929996701856,0.034207924386273715,0.003020609589959665,0.00305148401231026,1.001852744326507,0.9451652992370319,False,False,False,8652
channeled,0.005514427560745551,-0.01721553544864539,0.0049397598349498004,0.007457765067407755,1.0018515555073544,1.5655230435529581,True,False,False,8653
amplitude,0.3285942029237405,0.010835231810830643,0.35322322686779717,0.42679559410348566,1.0018493652955904,1.184572751340441,True,False,False,8654
realisations,0.017898116836956163,0.03787294640471812,0.02293611955499688,0.03130851430797494,1.0018449867090873,1.2677891238346881,False,False,False,8655
combing,0.003256732601310444,0.036830855465043895,0.004145263256959161,0.0014605393563194408,1.0018430110069056,0.32792154048537253,True,False,False,8656
material,0.25608687733342106,-0.0016938349496694106,0.2537495052009603,0.31304191737987797,1.0018424513193869,1.2401321524503828,True,False,False,8657
ser,0.007104193043023147,0.0020128115361543485,0.007210902345831431,0.008961498184999684,1.001827308796741,1.2400396363809691,True,False,False,8658
ropes,0.00644844170355374,0.016962928871560208,0.0072127145393612035,0.00836041375202997,1.001749362300446,1.122417136099889,True,False,False,8659
intentionally,0.00921037760189226,0.05316144276888833,0.013034764708214639,0.02704711312561056,1.001741284186145,1.8689507252203221,True,False,False,8660
observatory,0.31681419346110806,0.009222697672699207,0.3369639895732791,0.37450254514223935,1.0017145405228458,1.092960650632437,True,False,False,8661
michelson,0.00722651133873895,0.013337144696735989,0.007894410845879109,0.008125684212621487,1.0017086448106327,1.0039154570282023,False,False,False,8662
lengthy,0.01563061513849171,0.0059147114672334035,0.01627037701927284,0.0096066003950958,1.0016703626670171,0.5844663069142942,True,False,False,8663
equatorial,0.10081277561596584,0.019168275317014857,0.11438016417016604,0.12069430477162796,1.0016701876146008,1.017211959708874,True,False,False,8664
attraction,0.021836271379164104,0.010671533006492446,0.023443587494836125,0.022551378442465166,1.001661004614774,0.9431930954700186,True,False,False,8665
links,0.03563346489664808,0.010602687442325204,0.038238855435416046,0.06297645922125034,1.0016508278987852,1.6150290250007309,True,False,False,8666
acting,0.09380593927099504,0.013008135354429597,0.10224952497273768,0.1040321676370699,1.0016364344029978,0.9929279579629164,True,False,False,8667
limits,0.37698916644646574,0.0016909765974965057,0.3817698405485577,0.47679915014709706,1.0016114136017444,1.246706883141434,False,False,False,8668
has,0.9685592707718882,0.0001432951803596981,0.9709959314105197,0.9753315715235604,1.0015824307320487,1.0057663598262436,False,False,False,8669
are,0.9976145237771199,-0.00015433537036239211,0.9981713618012176,0.9987175438839224,1.0015624130102567,1.0024198205368013,True,False,False,8670
disappear,0.05000606376779295,-0.0029116503519483936,0.049144637194555224,0.044597028333101654,1.0015503841059001,0.9141797919684228,True,False,False,8671
linder,0.007587082381959845,0.012794498670605624,0.008257818175857051,0.019469329190922598,1.0015502537241217,2.3016816593681537,True,False,False,8672
discard,0.035646337519094844,0.02468579405663778,0.04191425376827873,0.04311855225959009,1.00152304457101,0.9806670208484094,True,False,False,8673
helical,0.016700010013861587,-0.0182815316157512,0.01485108174614579,0.017937470943061105,1.0014944594946322,1.2546737433120059,True,False,False,8674
modelers,0.003003814308745628,-0.023899405971015718,0.00257538698756586,0.0024503995793405454,1.0014641014943189,0.999513256792221,False,False,False,8675
ichi,0.002423266329706762,-0.049804973303494766,0.0017554308456330377,0.0026953175318264622,1.0013311814544297,1.6984939386097908,False,False,False,8676
fruitful,0.021913899839764238,0.005657814043292319,0.02276506252699532,0.014795511267535297,1.0013309777278039,0.6434643145667255,True,False,False,8677
bar,0.15716886448740083,0.023395762932416454,0.1832136182052418,0.19544819263492585,1.0012603218161362,1.0192943383735076,True,False,False,8678
hmxb,0.005302240453405165,0.000280216537561269,0.005318570809930806,0.005474582477235156,1.0012545430078796,1.0300472902667226,False,False,False,8679
part,0.6341493612297695,-0.0007390680949429581,0.6318888079822729,0.6181362018487773,1.001233632620667,0.9808913215332997,True,False,False,8680
connect,0.06630333032257436,0.02787269570539365,0.07956736152397384,0.09903396852691249,1.0011920384474098,1.1785735687293832,True,False,False,8681
fact,0.6214590990548181,-0.010164565605718738,0.5824081328454926,0.5320284805941009,1.001171724783066,0.9333506965365272,True,False,False,8682
possible,0.7940034408196986,-0.0025844992169527024,0.7816434220595572,0.7759436888261648,1.0011107210735128,0.9989609403814779,True,False,False,8683
center,0.46624236881275455,0.012553610832664371,0.5064018062014438,0.5110865456441609,1.0010268903845987,0.9852376926084754,True,False,False,8684
list,0.22500122871622233,0.00956349189537755,0.2396747092429821,0.2564102780302311,1.0010145796996393,1.0506229415360768,True,False,False,8685
acis,0.015103127504320168,-0.04065527078630983,0.011607225709678242,0.012643213795716863,1.0009857139356257,1.182686531411142,True,False,False,8686
binding,0.0423535218724861,0.004863927861065109,0.04375702532144232,0.05905328780217763,1.0009855541927712,1.3378251242667978,True,False,False,8687
diagnosis,0.0038895219620705404,0.03892857538243818,0.005014326333246576,0.006068742621944094,1.0009775583933462,1.1207210641283325,True,False,False,8688
other,0.9342747818853123,0.001344659187430494,0.9433953014007808,0.9397064278078496,1.0009749866334892,0.9943831523746958,True,False,False,8689
eos,0.04146318975996651,0.045191467335749226,0.0556731148461546,0.060081857607173196,1.0009472233612837,0.9868614874066735,False,False,False,8690
lemaitre,0.026810744301504152,0.03702513479244029,0.034137537871553866,0.0061730668616811965,1.000931940069932,0.16807909866094248,False,False,False,8691
swarm,0.0047194577434159545,0.04541475566898323,0.006345916704986004,0.005789797286095482,1.0009221724449358,0.8339164584377731,True,False,False,8692
emanate,0.004853850650869301,-0.006197217140641451,0.00466641150279707,0.0029981018379603356,1.000900339385015,0.6510839919911295,True,False,False,8693
nakagawa,0.004722851430375827,0.024625053137509543,0.005547342691553376,0.005652665717477056,1.0008437953888891,0.9708353008307281,False,False,False,8694
pristine,0.01743759741497573,0.04711085886683317,0.023705156569045337,0.031781435530922296,1.0008437282439544,1.2211724044219194,True,False,False,8695
axis,0.39703800350175394,0.01409956290825881,0.4355046882631342,0.5074130382533838,1.000826741325504,1.1336551465751534,True,False,False,8696
variables,0.23377320891028974,0.013087202943114986,0.25473843961378884,0.23324723070309133,1.0008193553981612,0.8927098109037275,False,False,False,8697
behaviour,0.19451362520171378,0.0006196269401659059,0.19545797254666336,0.1886178230183348,1.0008159266494967,0.9645957526075654,False,False,False,8698
depends,0.5146539117481385,-0.002025554893105086,0.5083235058034334,0.5488118885890195,1.0007898271586044,1.084889671873098,False,False,False,8699
third,0.3725830823006883,0.011163906151435116,0.4009316282900242,0.44703858475315417,1.0007657601289066,1.0912148918923772,True,False,False,8700
hellier,0.003602048189440281,-0.0038628213119742657,0.0035153921750905055,0.0016691878357936467,1.000757090688718,0.4788674406287171,True,False,False,8701
considerations,0.12151430501780698,0.0035937381340609277,0.12447667646374469,0.14054344139400587,1.0007273346002497,1.1218037328479105,False,False,False,8702
satisfactory,0.051846709609018195,-0.022304044826752738,0.04487941374652961,0.03968501872617548,1.0006642374672545,0.9252111128384648,True,False,False,8703
extant,0.0063006784009291775,-0.007231352520112611,0.0060153065675947045,0.004880422332526219,1.0006540101739154,0.8236916302945624,True,False,False,8704
always,0.3862371454852685,-0.002775374971185181,0.3795765335049309,0.3285538178104524,1.000644843591749,0.8709591471219732,True,False,False,8705
repulsive,0.02224760834310465,0.015024462389841703,0.024545046839805656,0.01869830586045313,1.0006167477714656,0.7397007851891928,True,False,False,8706
cleveland,0.003291261361737475,0.008866924923183367,0.003488573466000994,0.0029993218924417087,1.000587180052426,0.8451395490054745,False,False,False,8707
more,0.9376961152341418,0.0015422656012374829,0.9476989363310332,0.9677185401510284,1.000586394009842,1.0185765338248318,True,False,False,8708
hoffmann,0.0037614017775979072,0.02162975146752496,0.004331723929963784,0.003937019995594262,1.0005806819059098,0.8709066376193583,False,False,False,8709
stephen,0.009224500380048998,0.029655631333862585,0.011191993155051051,0.013170539228181781,1.0005741577497356,1.1096521225966813,True,False,False,8710
hadrons,0.012709429409079726,-0.011750966882408013,0.01178136522183153,0.01562196084268997,1.0005563129996398,1.358276610501446,False,False,False,8711
lyon,0.008428523959998454,0.013232206503623658,0.009190574589262607,0.005423640411847979,1.0005476023638005,0.5750328176951267,True,False,False,8712
different,0.9036342622794333,0.0033641259002899215,0.9240984251625766,0.9377026703722084,1.0005272058755297,1.00844863461336,True,False,False,8713
pulses,0.035520432784483656,0.01754076093187464,0.03983093107554905,0.04374673978766172,1.0005208604039881,1.061000701360914,False,False,False,8714
unknown,0.21247034363078807,-0.0005211688074023464,0.21185781499727838,0.20725925262170863,1.000500668988188,0.9798046669510162,True,False,False,8715
storm,0.007914268425830564,0.027182252941486258,0.009448430421886903,0.01083241021200676,1.0004968538263086,1.0863529574855282,True,False,False,8716
appointment,0.00315811937292933,-0.049203644000765816,0.0022947898812940397,0.001330134056648062,1.0004883742636084,0.639885509745694,True,False,False,8717
not,0.977930029808537,-0.00010042811773968913,0.9777625172507222,0.9854188414457183,1.0004815910317555,1.0085183627434935,True,False,False,8718
packed,0.014142116222510362,-0.0035151157978283044,0.01382926128620528,0.013764699372890718,1.0004777857716245,1.0028324751726063,False,False,False,8719
ruling,0.018181248410124123,0.014164282808465562,0.019943687819274053,0.03056703418157014,1.0004542022825742,1.4905347589948945,True,False,False,8720
galfit,0.00871696158228842,-0.004289888175632671,0.008481064622364932,0.010612353264973746,1.0004496264045524,1.2626491825847985,False,False,False,8721
vidotto,0.0037318132266199733,0.003458029709963221,0.003818277506627407,0.0034414798568430235,1.0004280696363748,0.8954884834909975,False,False,False,8722
with,0.9986671403838393,-2.8208363455291625e-05,0.9989003528485603,0.9995124061846772,1.0004169377134717,1.0010863967270003,True,False,False,8723
problematic,0.06726627735986183,-0.015400218331228663,0.06088378006229417,0.061618398053646446,1.0004092731674374,1.044150169615078,True,False,False,8724
youth,0.01138951722850523,-0.005427508478592692,0.010999189804692226,0.01203886523793049,1.0004071129219672,1.1069191514754653,True,False,False,8725
deform,0.011503559851541903,0.01214903366436726,0.012453547512318133,0.010070355240133359,1.000380336786805,0.7895221872715266,True,False,False,8726
str,0.03092011414019019,-0.0022498075272484475,0.030480439183039637,0.03375726585560766,1.000302018952277,1.1128364625274363,False,False,False,8727
resonances,0.04144722847453527,-0.0012120827558374696,0.041134343593051646,0.05163179220778159,1.000300951260052,1.258624300138073,False,False,False,8728
and,0.9996267042701639,-3.9304249351586906e-05,0.9996716551045208,0.9999478378801314,1.000300489368238,1.000655502809287,True,False,False,8729
